,quantity_lsr_cqi,quantity_lsr_rsrp,quantity_lsr_rsrq,quantity_lsr_pusch_sinr,quantity_lsr_uplink_interference,customer_download_throughput_binned,quantity_lsr_ta_binned,Facebook,IP_OTHER,Youtube,Facebook Video,Whatsapp
351,11.714,-79.0,-9.5,13.057,-117.576,0,0,0,0,0,0,0
352,8.0,-111.0,-7.5,11.5,-116.16,1,0,0,0,0,0,0
353,4.556,-106.111,-16.194000000000003,16.867,-117.467,1,0,0,0,1,0,0
354,8.308,-105.65,-12.7,14.584,-118.308,0,0,0,0,0,0,1
355,14.556,-96.0,-5.5,16.355999999999998,-118.946,0,0,0,0,0,1,0
356,10.185,-99.6,-9.75,18.289,-118.976,0,0,0,0,1,0,0
357,6.5,-118.333,-13.167,-2.717,-118.947,1,0,0,0,1,0,0
358,3.885,-117.923,-18.75,2.16,-118.536,0,1,0,0,1,0,0
359,9.5,-108.0,-9.25,9.05,-119.22,0,0,0,0,0,0,1
360,2.0,-105.0,-15.5,14.0,-118.96,0,1,0,0,1,0,0
361,13.0,-102.0,-9.0,15.7,-117.95,1,0,0,0,1,0,0
362,12.778,-103.222,-9.111,13.822,-117.566,0,0,0,0,0,0,0
363,10.0,-114.0,-8.5,10.4,-119.2,1,0,0,0,0,1,0
364,8.5,-93.5,-16.25,13.4,-118.39,1,0,0,0,0,0,0
365,5.313,-120.5,-16.594,-5.175,-117.769,1,1,0,0,1,0,0
366,15.0,-98.0,-8.0,12.0,-115.87,0,0,0,0,1,0,0
367,5.0,-98.0,-9.5,12.8,-116.92,0,0,0,0,1,0,0
368,10.333,-87.0,-9.5,4.0,-117.23,0,0,0,0,0,0,1
369,13.0,-102.0,-9.0,10.8,-118.97,0,0,0,0,0,1,0
370,6.167000000000001,-119.167,-12.834,7.225,-117.805,0,1,0,0,0,0,1
371,8.667,-101.733,-16.467,16.633,-117.77,0,0,0,0,1,0,0
372,15.0,-76.0,-10.0,6.9,-117.57,1,0,1,0,0,0,0
373,8.0,-98.0,-12.0,15.0,-117.97,1,0,0,0,0,0,0
374,11.75,-100.0,-11.5,14.167,-118.286,0,0,0,0,0,0,0
375,14.0,-106.0,-9.0,16.2,-119.7,0,0,0,0,0,0,0
376,12.0,-92.0,-11.75,14.3,-118.095,1,0,1,0,0,0,0
377,12.0,-92.0,-11.75,14.3,-118.095,0,0,0,0,0,1,0
378,11.333,-86.333,-8.5,13.1,-116.87,0,0,0,0,0,0,0
379,15.0,-82.5,-9.0,19.875,-118.97,0,0,0,0,0,0,1
380,8.0,-111.5,-12.125,12.85,-118.63,0,0,0,0,1,0,0
381,7.0,-80.0,-8.0,16.5,-117.4,0,0,0,0,1,0,0
382,9.625,-96.0,-11.563,13.9,-115.64,0,0,0,0,0,0,1
383,10.722,-112.611,-10.972,9.9,-118.301,0,0,0,0,0,0,1
384,11.167,-89.0,-10.625,14.5,-116.92,0,0,0,0,0,0,0
385,13.0,-87.0,-9.5,-0.3,-119.07,1,0,0,0,0,1,0
386,10.545,-104.667,-12.333,14.7,-118.933,0,0,0,0,0,0,1
387,8.443999999999999,-100.778,-16.75,15.433,-117.142,0,0,0,0,0,1,0
388,12.833,-90.0,-10.0,14.9,-117.17,0,0,0,0,0,0,0
389,10.0,-103.5,-16.125,13.35,-117.052,0,0,0,0,0,0,0
390,15.0,-105.0,-13.5,14.35,-118.835,0,0,0,0,1,0,0
391,7.0,-108.0,-13.0,10.8,-116.25,1,0,0,0,0,0,0
392,12.333,-112.0,-10.0,10.522,-118.059,0,1,0,0,0,0,1
393,7.5,-126.0,-14.0,-0.2,-119.24,1,0,0,0,0,0,0
394,14.0,-115.0,-8.5,10.1,-115.32,0,0,0,0,0,0,0
395,7.0,-110.0,-13.5,10.4,-115.75,0,0,0,0,1,0,0
396,10.0,-112.0,-8.0,11.6,-115.54,1,0,0,0,0,0,0
397,10.5,-113.0,-11.0,1.35,-115.895,0,0,0,0,1,0,0
398,10.75,-98.25,-9.125,14.5,-116.97,0,0,0,0,0,0,1
399,5.0,-112.5,-16.25,14.75,-118.465,1,1,0,0,0,0,0
400,12.8,-96.5,-8.5,16.567,-117.727,0,0,0,0,0,0,0
401,8.0,-97.5,-13.75,7.1,-118.7,0,0,0,0,0,0,1
402,7.0,-104.0,-7.0,14.1,-114.8,0,0,0,0,1,0,0
403,9.333,-110.0,-10.0,10.307,-117.836,0,0,0,0,0,0,1
404,8.133,-114.0,-10.0,-1.187,-116.467,1,0,1,0,0,0,0
405,11.8,-83.5,-9.0,18.25,-117.585,0,0,0,0,0,0,1
406,15.0,-107.0,-9.0,15.8,-116.9,1,0,0,0,0,0,0
407,9.0,-98.0,-15.5,17.2,-115.75,0,0,0,0,1,0,0
408,7.428999999999999,-114.0,-12.857,12.85,-117.65,1,0,0,0,0,0,0
409,11.0,-109.0,-8.5,12.475,-118.723,0,0,0,0,0,0,1
410,10.0,-100.0,-13.25,3.15,-118.9,0,0,0,0,1,0,0
411,13.0,-106.0,-10.5,14.8,-118.17,1,0,0,0,0,0,0
412,6.0,-112.5,-12.0,12.25,-117.46,0,0,0,0,0,0,1
413,8.667,-113.0,-10.917,10.05,-118.967,0,0,0,0,0,0,0
414,2.0,-121.0,-13.5,5.9,-117.45,0,0,0,0,0,0,0
415,14.0,-93.25,-8.875,15.9,-117.143,0,0,0,0,1,0,0
416,13.5,-86.5,-10.5,20.9,-118.15,0,0,0,0,0,0,0
417,7.0,-101.834,-10.584,12.379,-116.78,0,0,0,0,0,0,0
418,12.563,-88.5,-12.717,16.214000000000002,-118.074,0,0,0,0,1,0,0
419,3.948,-116.606,-16.145,8.238,-117.466,0,1,0,0,0,0,0
420,3.0,-106.5,-7.5,14.7,-118.23,0,1,0,0,1,0,0
421,3.0,-117.0,-20.0,8.0,-117.77,1,1,0,1,0,0,0
422,13.0,-93.0,-12.0,13.1,-118.5,1,0,0,0,0,0,0
423,15.0,-71.0,-13.0,17.0,-116.27,1,0,0,0,0,0,0
424,15.0,-93.0,-9.0,15.2,-115.25,1,0,0,0,0,0,0
425,10.0,-112.0,-10.5,8.6,-117.57,0,0,0,0,0,0,0
426,6.778,-108.0,-17.167,10.411,-116.561,0,1,0,0,1,0,0
427,5.0,-114.0,-14.0,10.3,-119.8,0,1,0,0,1,0,0
428,10.0,-111.0,-16.75,13.45,-117.36,0,0,0,0,1,0,0
429,12.75,-85.0,-9.0,15.65,-118.138,0,0,0,0,1,0,0
430,14.958,-76.5,-10.0,23.221,-118.883,0,0,0,0,1,0,0
431,5.296,-110.841,-19.171,8.775,-114.879,1,0,0,0,0,0,0
432,9.417,-86.5,-9.75,18.125,-117.255,0,0,0,0,0,0,0
433,9.667,-89.667,-10.667,15.1,-116.54,0,0,0,0,0,1,0
434,8.333,-107.0,-11.333,10.0,-117.967,0,0,0,0,1,0,0
435,14.0,-95.0,-10.5,16.0,-118.4,0,0,0,0,1,0,0
436,3.625,-113.429,-16.857,9.475,-118.414,0,1,0,0,1,0,0
437,11.333,-100.8,-9.6,-3.033,-118.363,0,0,0,0,0,1,0
438,13.833,-86.5,-12.0,10.5,-117.98,0,0,0,0,0,0,0
439,12.0,-81.0,-12.5,17.3,-117.27,0,0,0,0,0,0,0
440,12.0,-81.0,-12.5,17.3,-117.27,0,0,0,0,1,0,0
441,12.0,-100.0,-8.0,17.9,-118.6,0,0,0,0,1,0,0
442,8.443999999999999,-108.833,-15.25,13.65,-117.595,0,0,0,0,0,0,0
443,6.917000000000001,-111.25,-16.667,12.175,-117.107,0,0,0,0,1,0,0
444,6.25,-112.0,-11.75,12.55,-118.26,0,0,0,0,1,0,0
445,6.617999999999999,-108.308,-17.173,11.829,-117.291,0,1,0,0,0,0,1
446,7.857,-89.0,-13.857,16.567,-116.623,0,0,0,0,0,0,1
447,9.357,-98.125,-11.813,13.365,-115.8,0,0,0,0,0,0,0
448,14.5,-100.5,-10.25,15.45,-117.72,0,0,0,0,0,0,0
449,6.0,-111.0,-16.0,2.8,-118.8,1,0,0,0,1,0,0
450,9.75,-96.0,-12.5,16.9,-119.4,0,0,0,0,0,0,1
451,8.667,-103.0,-11.917,10.05,-112.545,0,0,0,0,1,0,0
452,9.875,-93.667,-14.084,14.175,-117.98,0,0,0,0,0,0,0
453,5.125,-96.091,-16.705,10.936,-113.375,0,0,0,0,1,0,0
454,7.071000000000001,-84.833,-17.083,17.8,-115.812,0,0,0,0,0,1,0
455,7.0,-82.0,-8.0,15.3,-117.26,0,0,0,0,1,0,0
456,4.0,-124.333,-16.333,-0.85,-117.882,0,1,0,0,1,0,0
457,9.5,-109.667,-12.084,13.675,-118.375,0,0,0,0,1,0,0
458,13.584,-91.667,-8.667,17.984,-117.385,0,0,0,0,0,0,1
459,5.5,-113.625,-18.25,9.15,-117.22,0,1,0,0,0,0,0
460,9.917,-115.5,-10.417,4.417,-118.863,0,0,0,0,0,1,0
461,7.5,-107.0,-15.75,15.55,-118.85,0,0,0,0,0,0,0
462,10.333,-110.0,-11.5,12.567,-117.787,0,0,0,0,0,0,1
463,13.0,-114.0,-11.5,7.8,-119.43,0,0,0,0,1,0,0
464,11.0,-105.0,-10.25,17.0,-118.93,0,0,0,0,0,1,0
465,15.0,-94.0,-13.0,16.7,-117.27,0,0,0,0,1,0,0
466,8.429,-114.75,-12.0,8.265,-117.717,0,0,0,0,0,0,1
467,12.889,-65.0,-8.75,13.333,-117.026,0,0,0,0,0,0,0
468,9.444,-104.5,-10.0,13.133,-117.839,0,0,0,0,1,0,0
469,9.0,-106.0,-11.5,1.5,-116.57,0,0,0,0,0,0,1
470,5.4,-113.578,-15.811,5.582999999999999,-118.426,0,1,0,0,1,0,0
471,11.5,-110.5,-12.25,10.95,-114.185,1,0,0,0,0,1,0
472,8.0,-106.0,-8.0,15.6,-116.47,0,0,0,0,1,0,0
473,10.5,-117.0,-10.0,7.35,-119.07,1,0,0,0,0,0,0
474,2.0,-108.0,-17.0,16.9,-118.97,1,0,0,0,1,0,0
475,10.0,-90.0,-11.5,15.4,-118.67,0,0,0,0,0,1,0
476,8.0,-100.0,-13.0,15.5,-116.617,0,0,1,0,0,0,0
477,8.0,-100.0,-13.0,15.5,-116.617,0,0,0,0,0,1,0
478,11.833,-100.0,-6.0,14.033,-117.677,0,0,0,0,0,0,1
479,9.0,-110.5,-12.75,10.45,-118.46,0,0,0,0,0,0,1
480,7.5,-111.5,-16.0,-1.2,-113.37,0,0,0,0,1,0,0
481,9.848,-104.333,-13.985,13.717,-117.823,0,0,0,0,1,0,0
482,15.0,-98.0,-14.5,12.6,-115.52,1,0,0,0,0,0,0
483,11.0,-85.0,-7.0,17.1,-118.4,0,0,0,0,1,0,0
484,11.0,-121.5,-12.0,9.3,-118.8,0,0,0,0,1,0,0
485,7.0,-110.0,-12.0,7.9,-115.97,0,0,0,0,0,0,1
486,10.0,-100.0,-9.5,14.275,-115.845,1,0,0,0,0,0,0
487,2.0,-122.0,-20.0,5.6,-118.84,0,1,0,0,0,0,0
488,6.25,-119.167,-15.417,2.033,-118.067,0,0,0,0,0,1,0
489,7.0,-111.0,-12.75,11.8,-118.337,0,0,0,0,0,0,0
490,11.0,-113.0,-8.0,5.3,-117.9,1,0,0,0,1,0,0
491,7.0,-118.0,-10.5,9.0,-118.77,0,0,0,0,1,0,0
492,12.0,-100.0,-15.5,-5.0,-116.37,1,0,0,0,0,0,0
493,13.167,-108.0,-14.25,20.5,-117.337,0,0,0,0,0,0,0
494,10.0,-109.0,-7.0,14.8,-117.8,1,0,1,0,0,0,0
495,10.5,-107.0,-11.5,9.95,-114.075,0,0,0,0,0,0,0
496,12.0,-117.0,-10.0,5.0,-119.7,1,0,0,0,0,0,0
497,5.75,-120.75,-16.5,5.025,-117.335,0,1,0,0,0,0,0
498,9.0,-93.0,-11.0,8.6,-117.15,0,0,0,0,0,0,1
499,7.905,-96.333,-14.1,13.1,-117.165,0,1,0,0,0,0,0
500,5.0,-120.0,-18.5,17.8,-118.07,0,1,0,0,1,0,0
501,5.773,-117.8,-18.275,11.172,-118.84,0,1,0,0,0,0,1
502,9.438,-113.0,-12.833,0.24,-116.957,1,0,0,0,0,0,1
503,14.0,-100.0,-11.5,10.073,-114.381,0,0,0,0,0,0,1
504,9.0,-113.0,-13.5,7.6,-119.0,0,1,0,0,1,0,0
505,15.0,-79.0,-8.0,19.833,-117.45,0,0,0,0,0,1,0
506,9.0,-108.0,-11.0,11.5,-115.17,0,0,0,0,1,0,0
507,9.25,-113.25,-12.25,10.225,-117.418,0,0,0,0,0,1,0
508,2.0,-102.0,-5.0,13.7,-116.6,1,0,0,1,0,0,0
509,8.917,-88.25,-14.188,14.417,-116.163,0,0,0,0,0,0,1
510,13.0,-104.0,-13.0,15.85,-118.31,1,1,0,0,0,0,0
511,15.0,-80.0,-12.0,12.1,-117.95,0,0,0,0,0,0,1
512,4.63,-116.778,-17.648,8.767000000000001,-118.318,0,0,0,0,0,0,0
513,11.833,-89.0,-14.5,16.383,-116.97,0,0,0,0,0,0,0
514,13.0,-66.0,-11.5,18.75,-116.3,0,0,0,0,0,0,0
515,3.818,-118.9,-15.375,6.175,-119.012,0,1,0,0,0,0,1
516,12.334,-93.2,-13.2,17.167,-117.566,0,0,0,0,0,0,0
517,12.5,-108.5,-10.25,14.017,-118.58,1,0,1,0,0,0,0
518,8.833,-109.0,-14.625,13.139,-115.915,0,0,0,0,0,0,0
519,5.428999999999999,-99.0,-16.25,11.875,-113.575,1,0,0,0,0,0,0
520,4.333,-96.333,-17.278,19.483,-118.582,0,0,0,0,1,0,0
521,10.857,-110.584,-12.584,10.707,-116.904,0,0,0,0,0,0,1
522,13.0,-116.0,-11.0,9.7,-117.45,0,0,0,0,0,0,1
523,7.25,-118.75,-17.375,10.917,-116.814,0,1,0,0,0,0,1
524,11.5,-90.25,-12.75,10.338,-112.928,0,0,0,0,0,0,0
525,10.267,-105.8,-10.7,4.447,-117.96,0,0,0,0,1,0,0
526,7.0,-116.0,-9.5,4.9,-117.1,1,0,0,0,0,1,0
527,4.667,-118.778,-15.056,3.133,-118.887,0,1,0,0,0,0,1
528,12.708,-108.792,-7.979,8.713,-118.91,0,0,0,0,0,0,1
529,7.332999999999999,-106.5,-12.0,8.433,-111.533,0,1,0,0,0,0,0
530,7.332999999999999,-106.5,-12.0,8.433,-111.533,0,1,0,0,0,0,0
531,8.333,-113.667,-12.278,6.456,-116.508,0,0,0,0,0,0,1
532,9.0,-89.0,-11.5,11.0,-116.25,1,0,0,0,0,0,0
533,7.556,-99.667,-16.167,13.211,-116.458,0,0,0,0,0,0,1
534,6.0,-111.0,-17.0,6.4,-110.98,1,0,0,0,1,0,0
535,7.667000000000001,-107.834,-11.5,15.9,-116.1,0,0,0,0,0,0,0
536,14.5,-97.0,-11.5,18.05,-118.55,0,0,0,0,0,0,1
537,14.333,-98.0,-10.0,12.9,-117.883,0,0,0,0,1,0,0
538,5.682,-107.959,-18.438,12.4,-118.096,1,0,0,0,0,1,0
539,15.0,-87.5,-7.5,16.033,-117.633,0,0,0,0,0,0,0
540,11.5,-82.0,-9.5,18.367,-116.205,0,0,0,0,0,0,0
541,8.619,-89.0,-15.75,19.525,-118.269,0,0,0,0,0,0,1
542,11.667,-90.667,-9.333,16.967,-117.527,0,0,0,1,0,0,0
543,11.334,-121.75,-12.0,6.534,-118.73,0,0,0,0,1,0,0
544,11.375,-86.0,-10.75,17.42,-117.07,0,0,0,0,0,0,1
545,2.584,-108.0,-11.292,6.267,-114.762,0,0,0,0,0,0,0
546,15.0,-99.0,-11.5,15.6,-118.0,0,0,0,0,0,0,1
547,8.0,-116.0,-10.5,7.2,-119.7,0,1,0,0,0,0,1
548,10.0,-99.0,-12.5,11.3,-118.95,1,0,0,0,1,0,0
549,15.0,-66.0,-6.5,13.5,-117.45,0,0,0,0,0,0,0
550,13.0,-101.0,-11.75,19.85,-117.155,0,0,0,0,0,0,1
551,15.0,-109.0,-10.0,11.2,-117.67,1,0,0,0,0,0,0
552,7.5,-104.834,-14.0,8.425,-115.243,0,0,0,0,0,1,0
553,7.667000000000001,-106.5,-10.5,6.9,-116.12,1,0,0,0,1,0,0
554,9.833,-94.25,-10.875,14.667,-116.003,0,0,0,0,0,0,0
555,14.0,-86.5,-9.5,16.45,-117.735,1,0,1,0,0,0,0
556,8.167,-113.5,-10.25,4.734,-118.314,0,0,0,0,0,0,0
557,10.111,-102.286,-10.286,14.733,-117.0,0,0,0,0,0,0,0
558,7.888999999999999,-117.667,-14.778,8.289,-118.333,0,1,0,0,0,0,0
559,3.0,-118.889,-17.278,6.582999999999999,-120.057,1,1,1,0,0,0,0
560,15.0,-90.0,-10.5,18.8,-118.57,0,0,0,0,1,0,0
561,6.056,-120.0,-18.694000000000003,7.392,-117.939,0,1,0,0,0,0,0
562,1.0,-124.0,-19.0,-0.8,-118.1,0,1,0,0,0,1,0
563,7.888999999999999,-106.0,-14.556,10.4,-114.606,0,0,0,0,1,0,0
564,10.417,-92.25,-5.75,16.8,-116.528,0,0,0,0,0,0,1
565,8.5,-102.0,-10.0,17.717,-118.784,0,0,0,0,1,0,0
566,15.0,-83.0,-9.0,18.0,-117.47,0,0,0,0,0,0,0
567,14.0,-107.0,-12.0,14.3,-114.42,1,0,0,0,0,0,0
568,8.812999999999999,-107.625,-12.75,10.038,-116.935,0,0,0,0,0,0,0
569,12.75,-99.429,-10.0,18.1,-115.46,0,0,0,0,0,0,1
570,12.0,-71.0,-8.167,15.367,-116.923,0,0,0,0,0,0,0
571,9.125,-85.25,-14.125,14.513,-116.857,0,0,0,0,0,0,1
572,10.5,-103.0,-7.75,3.95,-116.3,0,0,0,0,1,0,0
573,13.0,-98.0,-8.0,15.4,-118.47,1,0,1,0,0,0,0
574,7.0,-118.0,-16.5,-0.5670000000000001,-117.287,1,1,1,0,0,0,0
575,4.0,-111.0,-10.5,3.6,-119.37,0,0,0,0,0,1,0
576,8.0,-121.0,-12.0,4.0,-117.62,1,1,0,0,1,0,0
577,11.75,-90.0,-10.0,20.063,-116.502,0,0,0,0,1,0,0
578,7.769,-94.167,-13.729,14.059,-118.586,0,0,0,0,0,1,0
579,13.0,-119.0,-12.0,8.1,-117.95,0,0,0,0,0,0,1
580,8.0,-115.0,-16.0,2.8,-116.07,0,0,0,0,0,0,0
581,7.445,-120.215,-12.107,-0.017,-119.625,0,0,0,0,0,1,0
582,4.0,-108.5,-17.875,17.35,-117.997,0,1,0,0,0,0,0
583,6.4,-119.2,-15.9,1.533,-117.318,0,0,0,0,1,0,0
584,12.0,-100.0,-8.5,17.2,-117.87,0,0,0,0,0,0,0
585,6.332999999999999,-104.2,-17.4,11.267,-114.603,1,0,1,0,0,0,0
586,9.0,-113.5,-13.25,9.3,-118.4,0,1,0,0,1,0,0
587,13.0,-81.0,-12.0,18.15,-117.47,0,0,0,0,1,0,0
588,4.444,-114.778,-18.593,6.05,-117.38,0,1,0,0,0,0,0
589,14.5,-91.0,-9.25,11.35,-117.51,1,0,0,0,0,1,0
590,11.0,-110.0,-8.0,9.9,-97.32,0,1,0,0,0,0,0
591,10.380999999999998,-93.5,-11.75,14.508,-118.829,0,0,0,0,0,0,0
592,7.5,-111.0,-11.5,0.9,-118.96,0,0,0,0,0,0,1
593,9.333,-112.0,-9.5,10.733,-117.967,0,0,0,0,1,0,0
594,8.5,-112.611,-18.236,10.092,-116.833,0,0,0,0,0,0,1
595,15.0,-111.0,-9.0,8.8,-117.27,0,0,0,0,0,0,0
596,7.0,-107.0,-9.0,9.95,-119.323,1,0,1,0,0,0,0
597,13.0,-93.5,-9.75,2.65,-117.31,0,0,0,0,0,0,1
598,8.334,-96.834,-11.75,17.334,-116.645,0,0,0,0,0,0,1
599,15.0,-85.0,-10.0,12.5,-113.12,1,0,0,0,0,0,0
600,9.667,-118.0,-11.333,4.8,-117.135,1,0,0,0,0,0,1
601,9.0,-115.5,-13.5,4.5,-118.77,0,1,0,0,0,0,1
602,14.0,-108.0,-10.5,4.667,-118.383,1,0,1,0,0,0,0
603,5.0,-93.0,-13.5,12.0,-115.22,0,0,0,0,1,0,0
604,7.476,-90.5,-17.820999999999998,16.4,-117.069,0,0,0,0,0,0,0
605,14.333,-126.0,-17.75,16.567,-117.523,0,0,0,0,0,1,0
606,13.0,-106.0,-11.0,16.8,-118.97,0,0,0,0,0,0,1
607,14.0,-96.0,-9.5,25.7,-118.65,0,0,0,0,1,0,0
608,6.332999999999999,-103.667,-15.5,14.75,-117.31,1,0,1,0,0,0,0
609,5.0,-92.0,-7.0,2.1,-119.4,0,0,0,0,1,0,0
610,7.571000000000001,-100.417,-9.417,15.562,-119.033,0,0,0,0,0,0,1
611,0.0,-125.0,-14.0,-8.6,-117.8,1,1,0,0,0,0,0
612,10.167,-113.8,-11.0,11.64,-118.45,0,0,0,0,0,0,0
613,9.0,-87.667,-13.833,16.95,-116.37,0,0,0,0,1,0,0
614,13.0,-75.0,-9.5,16.9,-116.57,0,0,0,0,0,0,1
615,8.75,-115.75,-15.75,12.7,-117.65,1,0,0,0,0,0,0
616,13.0,-105.0,-10.0,10.0,-117.47,0,0,0,0,1,0,0
617,12.0,-110.0,-11.25,2.067,-117.77,1,1,0,0,0,0,1
618,11.0,-108.333,-7.832999999999999,14.433,-118.2,0,0,0,0,0,0,1
619,14.0,-82.0,-7.5,18.534,-117.937,0,0,0,0,0,0,0
620,15.0,-95.0,-17.0,16.0,-117.35,0,0,0,0,1,0,0
621,6.542000000000001,-117.417,-14.708,3.16,-118.805,1,1,0,0,0,0,0
622,9.667,-110.0,-13.583,4.333,-118.308,0,0,0,0,1,0,0
623,14.167,-86.5,-9.5,18.517,-117.947,0,0,0,0,0,0,0
624,11.167,-105.75,-9.5,13.108,-118.512,0,0,0,0,0,0,1
625,9.5,-109.5,-11.25,11.45,-118.125,1,1,0,0,0,0,0
626,12.667,-85.0,-11.5,15.967,-118.28,0,0,0,0,0,1,0
627,12.75,-80.0,-8.75,15.425,-118.595,0,0,0,0,0,0,1
628,6.584,-117.5,-16.75,8.9,-116.6,0,1,0,0,0,0,0
629,2.265,-104.152,-19.844,7.046,-115.262,1,1,0,0,1,0,0
630,10.083,-116.667,-12.667,9.158,-117.567,1,0,0,0,0,1,0
631,15.0,-97.0,-9.5,9.9,-115.37,0,0,0,0,1,0,0
632,8.715,-113.111,-15.222,7.975,-116.956,0,1,0,0,0,0,1
633,14.072,-96.833,-8.667,19.5,-119.098,0,0,0,0,0,1,0
634,11.5,-89.0,-10.5,19.467,-116.5,0,0,0,0,0,0,1
635,9.667,-108.167,-10.667,12.45,-117.128,0,0,1,0,0,0,0
636,4.833,-108.641,-17.308,6.763,-111.849,0,0,0,0,0,1,0
637,4.222,-97.5,-15.0,15.783,-117.094,0,0,0,0,0,0,0
638,8.25,-78.0,-12.75,11.875,-117.8,0,0,0,0,0,0,0
639,8.333,-104.0,-13.667,9.9,-111.84,0,0,0,0,1,0,0
640,4.521,-102.0,-18.281,13.943,-115.329,0,0,0,0,1,0,0
641,7.045,-107.796,-17.637,7.297000000000001,-117.436,0,0,0,0,0,0,0
642,11.5,-112.0,-11.0,5.2,-117.945,0,0,0,0,1,0,0
643,12.0,-76.0,-9.5,16.8,-118.15,0,0,0,0,1,0,0
644,6.0,-116.0,-16.722,5.167000000000001,-118.757,0,0,0,0,1,0,0
645,8.75,-108.25,-10.5,10.9,-116.89,1,0,0,0,0,0,0
646,13.667,-90.167,-8.834,14.517,-116.927,0,0,0,0,0,0,0
647,6.75,-118.0,-12.75,0.825,-117.47,0,0,0,0,0,0,1
648,12.5,-102.0,-10.25,6.2,-119.25,0,0,0,0,0,0,1
649,5.4,-83.5,-18.25,17.34,-116.838,0,0,0,0,0,0,1
650,9.0,-110.0,-14.0,-0.2,-116.8,0,1,0,0,1,0,0
651,12.0,-104.0,-13.5,8.3,-116.97,0,0,0,0,1,0,0
652,6.625,-113.0,-16.977999999999998,10.669,-116.589,0,1,0,0,0,0,1
653,11.0,-84.125,-9.438,14.375,-115.225,0,0,0,0,0,0,0
654,10.5,-100.5,-11.375,8.7,-118.548,0,1,0,0,0,0,0
655,10.215,-108.8,-15.05,9.443,-114.679,0,0,0,0,1,0,0
656,7.875,-114.25,-14.125,1.1840000000000002,-116.3,0,1,0,0,0,0,0
657,11.0,-87.0,-12.0,16.8,-118.55,1,0,0,0,0,0,0
658,7.0,-118.8,-15.2,10.183,-119.232,0,1,0,0,1,0,0
659,13.056,-77.5,-9.75,19.256,-116.565,0,0,0,0,0,0,0
660,12.0,-112.5,-13.75,8.2,-116.3,0,0,0,0,0,0,0
661,10.133,-80.667,-12.167,18.96,-116.777,0,0,0,0,0,0,0
662,12.0,-116.0,-13.5,7.2,-114.67,0,0,0,0,1,0,0
663,7.0,-99.5,-13.25,11.9,-113.1,0,0,0,0,0,0,0
664,14.0,-93.0,-9.0,14.8,-113.87,0,0,0,0,0,0,0
665,8.0,-99.0,-14.5,14.1,-117.52,0,0,0,0,0,0,0
666,8.0,-99.0,-14.5,14.1,-117.52,0,0,0,0,0,0,0
667,8.0,-114.333,-14.5,10.833,-116.15,0,0,0,0,1,0,0
668,8.067,-107.5,-12.5,9.993,-113.113,0,0,0,0,1,0,0
669,9.2,-99.5,-16.0,13.167,-115.027,0,0,0,0,1,0,0
670,11.867,-89.333,-8.917,13.787,-116.435,1,0,0,0,0,0,0
671,6.0,-110.583,-19.583,7.683,-117.233,0,0,0,0,1,0,0
672,9.857,-108.0,-11.056,11.067,-118.23,0,1,0,0,1,0,0
673,5.571000000000001,-104.231,-18.154,9.433,-116.723,0,1,0,0,0,0,0
674,11.333,-106.0,-9.75,14.467,-118.683,0,0,0,0,0,0,0
675,10.0,-114.0,-12.0,9.0,-118.05,0,0,0,0,0,0,1
676,12.4,-105.667,-11.133,9.3,-117.889,0,0,0,0,0,1,0
677,10.0,-88.5,-10.75,16.972,-119.332,0,0,0,0,0,0,1
678,9.325,-111.188,-16.125,13.395,-118.816,0,0,0,0,0,0,0
679,9.25,-102.667,-11.167,16.444000000000003,-118.609,1,0,0,0,1,0,0
680,15.0,-69.0,-11.5,21.7,-118.35,0,0,0,0,0,1,0
681,13.0,-100.0,-10.0,14.4,-118.65,0,0,0,0,0,0,0
682,13.0,-100.0,-10.0,14.4,-118.65,0,0,0,0,1,0,0
683,13.0,-67.0,-8.0,19.45,-119.42,0,0,0,0,0,0,0
684,7.5,-114.0,-18.0,8.4,-116.72,0,0,0,0,1,0,0
685,6.832999999999999,-113.0,-12.167,-3.55,-113.017,0,0,0,0,1,0,0
686,12.25,-89.333,-10.0,14.1,-113.92,0,0,0,0,0,0,1
687,9.167,-104.0,-14.75,15.6,-117.53,0,0,0,0,0,0,1
688,10.75,-97.0,-13.278,-1.88,-117.793,0,0,0,0,0,0,1
689,11.444,-105.0,-12.0,14.1,-117.703,1,0,1,0,0,0,0
690,5.0,-118.231,-16.577,-0.4,-117.517,0,0,0,0,0,1,0
691,9.733,-96.0,-8.0,13.827,-116.717,0,0,0,0,0,0,0
692,11.556,-91.429,-11.714,16.733,-116.105,0,0,0,0,0,0,0
693,10.334,-78.0,-12.375,13.3,-117.67,0,0,0,0,0,0,1
694,6.75,-120.5,-10.75,2.925,-117.42,1,0,1,0,0,0,0
695,9.5,-105.5,-10.5,11.66,-118.072,0,0,0,0,0,0,1
696,9.0,-108.0,-11.5,13.267,-117.463,0,0,0,0,0,0,0
697,8.0,-118.0,-12.0,4.4,-116.3,1,0,1,0,0,0,0
698,10.778,-98.889,-12.611,12.833,-115.21,0,0,0,0,0,1,0
699,12.0,-83.0,-11.0,18.25,-117.4,1,0,0,0,0,0,0
700,9.0,-111.5,-17.25,3.45,-116.915,1,0,0,0,0,0,0
701,7.5,-109.0,-17.25,2.05,-115.615,0,0,0,0,0,0,1
